Number xind yind east north data err wgt Elos Nlos Ulos
1248 1413 1126 129.098583656340 41.284399399375 -4.752478 0.11818     12 -0.60141 0.10748 -0.79167
1249 1417 1126 129.098861434120 41.284399399375 -5.506422 0.27855     12 -0.60139 0.10748 -0.79169
1250 1416 1121 129.098791989675 41.284746621600 -5.013222 0.53010      4 -0.60141 0.10748 -0.79168
1251 1416 1123 129.098791989675 41.284607732710 -5.537094 0.70596      4 -0.60140 0.10748 -0.79168
1252 1418 1123 129.098930878565 41.284607732710 -4.570066 0.50823      4 -0.60139 0.10748 -0.79169
1253 1418 1121 129.098930878565 41.284746621600 -5.459266 0.62943      4 -0.60140 0.10748 -0.79169
1254 1411 1113 129.098444767450 41.285302177160 -6.293338 0.38591    221 -0.60144 0.10749 -0.79165
1255 1422 1115 129.099208656345 41.285163288270 -6.144791 0.09742     20 -0.60138 0.10748 -0.79170
1256 1422 1119 129.099208656345 41.284885510490 -6.243269 0.29625     15 -0.60138 0.10748 -0.79170
1257 1426 1119 129.099486434125 41.284885510490 -5.650826 0.25759     11 -0.60136 0.10748 -0.79172
1258 1440 1130 129.100458656355 41.284121621595 -2.637861 0.40610     48 -0.60128 0.10747 -0.79178
1259 1446 1108 129.100875323025 41.285649399385 -0.152563 0.42532     16 -0.60128 0.10747 -0.79178
1260 1446 1112 129.100875323025 41.285371621605 -0.181037 0.41419     12 -0.60127 0.10747 -0.79178
1261 1450 1112 129.101153100805 41.285371621605 0.077904 0.33431     12 -0.60125 0.10747 -0.79180
1262 1450 1108 129.101153100805 41.285649399385 -0.475917 0.29727     16 -0.60126 0.10747 -0.79180
1263 1440 1083 129.100458656355 41.287385510510 -3.124380 0.43769     52 -0.60137 0.10749 -0.79171
1264 1448 1083 129.101014211915 41.287385510510 -3.223944 0.42111     55 -0.60133 0.10748 -0.79174
1265 1353 1214 129.094416989640 41.278288288215 -1.314718 0.49249   3514 -0.60155 0.10749 -0.79157
1266 1353 1268 129.094416989640 41.274538288185 -0.726973 0.31042   3447 -0.60144 0.10748 -0.79166
1267 1403 1255 129.097889211890 41.275441065970 -0.818217 0.26586    848 -0.60121 0.10746 -0.79184
1268 1403 1281 129.097889211890 41.273635510400 0.043256 0.31913    858 -0.60115 0.10745 -0.79188
1269 1428 1275 129.099625323015 41.274052177070 0.784867 0.26033    218 -0.60106 0.10745 -0.79194
1270 1428 1288 129.099625323015 41.273149399285 1.914067 0.21541    221 -0.60104 0.10744 -0.79197
1271 1444 1288 129.100736434135 41.273149399285 1.671605 0.41401    208 -0.60098 0.10744 -0.79201
1272 1440 1272 129.100458656355 41.274260510405 2.684486 0.31583     56 -0.60102 0.10745 -0.79198
1273 1448 1278 129.101014211915 41.273843843735 1.990499 0.29879     47 -0.60098 0.10744 -0.79201
1274 1448 1272 129.101014211915 41.274260510405 2.895791 0.45977     56 -0.60099 0.10744 -0.79200
1275 1428 1248 129.099625323015 41.275927177085 -0.234552 0.32438    235 -0.60112 0.10745 -0.79190
1276 1428 1262 129.099625323015 41.274954954855 0.265359 0.28876    212 -0.60109 0.10745 -0.79192
1277 1444 1262 129.100736434135 41.274954954855 0.514019 0.40392    197 -0.60103 0.10745 -0.79197
1278 1444 1248 129.100736434135 41.275927177085 -0.178641 0.25250    224 -0.60105 0.10745 -0.79195
1279 1403 1201 129.097889211890 41.279191066000 -1.482386 0.43769    808 -0.60129 0.10747 -0.79177
1280 1395 1221 129.097333656330 41.277802177100 -1.458083 0.14870    238 -0.60130 0.10747 -0.79176
1281 1395 1235 129.097333656330 41.276829954870 -1.495724 0.34475    193 -0.60128 0.10747 -0.79178
1282 1411 1235 129.098444767450 41.276829954870 -0.437029 0.39847    195 -0.60121 0.10746 -0.79184
1283 1407 1218 129.098166989670 41.278010510435 -1.733172 0.25080     55 -0.60125 0.10746 -0.79180
1284 1415 1225 129.098722545230 41.277524399320 -0.111839 0.42853     56 -0.60121 0.10746 -0.79184
1285 1415 1218 129.098722545230 41.278010510435 -0.355251 0.42749     53 -0.60122 0.10746 -0.79183
1286 1428 1221 129.099625323015 41.277802177100 -0.689382 0.47424    191 -0.60116 0.10746 -0.79187
1287 1428 1235 129.099625323015 41.276829954870 -0.519082 0.26310    221 -0.60114 0.10746 -0.79189
1288 1444 1235 129.100736434135 41.276829954870 -0.714916 0.36381    203 -0.60107 0.10745 -0.79194
1289 1430 1213 129.099764211905 41.278357732660 -0.513908 0.25348     11 -0.60117 0.10746 -0.79187
1290 1434 1213 129.100041989685 41.278357732660 -1.088302 0.33998     12 -0.60115 0.10746 -0.79188
1291 1434 1210 129.100041989685 41.278566065995 -0.645750 0.25745     12 -0.60115 0.10746 -0.79187
1292 1457 1191 129.101639211920 41.279885510450 1.502678 0.48029     63 -0.60110 0.10746 -0.79192
1293 1465 1198 129.102194767480 41.279399399335 0.086140 0.28617     55 -0.60106 0.10746 -0.79195
1294 1465 1211 129.102194767480 41.278496621550 -0.132858 0.31907     47 -0.60103 0.10745 -0.79197
1295 1465 1205 129.102194767480 41.278913288220 -0.342752 0.33181     52 -0.60104 0.10745 -0.79196
1296 1477 1208 129.103028100820 41.278704954885 -1.062909 0.25694    208 -0.60099 0.10745 -0.79200
1297 1477 1194 129.103028100820 41.279677177115 -1.512303 0.31389    223 -0.60101 0.10745 -0.79198
1298 1469 1228 129.102472545260 41.277316065985 -1.099094 0.48522    834 -0.60099 0.10745 -0.79200
1299 1502 1228 129.104764211945 41.277316065985 0.501082 0.38821    891 -0.60085 0.10744 -0.79211
1300 1502 1201 129.104764211945 41.279191066000 -0.363323 0.43740    880 -0.60091 0.10745 -0.79206
1301 1469 1255 129.102472545260 41.275441065970 -0.615291 0.36647    873 -0.60094 0.10744 -0.79204
1302 1469 1281 129.102472545260 41.273635510400 0.972783 0.35761    831 -0.60089 0.10744 -0.79208
1303 1502 1281 129.104764211945 41.273635510400 1.497005 0.26852    858 -0.60077 0.10743 -0.79217
1304 1502 1255 129.104764211945 41.275441065970 0.923665 0.25666    891 -0.60080 0.10744 -0.79214
1305 1551 1268 129.108166989750 41.274538288185 1.298826 0.27894   3451 -0.60050 0.10741 -0.79238
1306 1551 1214 129.108166989750 41.278288288215 0.076850 0.41110   3555 -0.60061 0.10742 -0.79229
1307 1463 1081 129.102055878590 41.287524399400 -2.546679 0.27044     16 -0.60127 0.10748 -0.79179
1308 1462 1084 129.101986434145 41.287316066065 -1.162604 0.80164      4 -0.60126 0.10748 -0.79179
1309 1462 1086 129.101986434145 41.287177177175 -0.945182 0.81756      2 -0.60126 0.10748 -0.79180
1310 1464 1086 129.102125323035 41.287177177175 -2.042723 0.63010      2 -0.60125 0.10748 -0.79180
1311 1464 1084 129.102125323035 41.287316066065 -2.742577 0.59090      4 -0.60125 0.10748 -0.79180
1312 1467 1085 129.102333656370 41.287246621620 -3.286491 0.16009     12 -0.60124 0.10748 -0.79181
1313 1467 1081 129.102333656370 41.287524399400 -2.606073 0.11554     16 -0.60125 0.10748 -0.79180
1314 1461 1100 129.101916989700 41.286204954945 -2.543406 0.36246    219 -0.60121 0.10747 -0.79183
1315 1477 1100 129.103028100820 41.286204954945 -2.396398 0.31315    207 -0.60114 0.10746 -0.79189
1316 1477 1086 129.103028100820 41.287177177175 -3.154099 0.32191    218 -0.60118 0.10747 -0.79185
1317 1465 1110 129.102194767480 41.285510510495 -1.974658 0.23387     56 -0.60118 0.10747 -0.79185
1318 1457 1130 129.101639211920 41.284121621595 -1.796412 0.38375     50 -0.60119 0.10747 -0.79184
1319 1479 1129 129.103166989710 41.284191066040 -1.412464 0.28740     12 -0.60109 0.10746 -0.79192
1320 1483 1132 129.103444767490 41.283982732705 -1.784838 0.32926     12 -0.60107 0.10746 -0.79194
1321 1483 1129 129.103444767490 41.284191066040 -1.317363 0.37837     12 -0.60107 0.10746 -0.79194
1322 1473 1110 129.102750323040 41.285510510495 -2.173789 0.31225     53 -0.60114 0.10746 -0.79188
1323 1471 1119 129.102611434150 41.284885510490 -2.204509 0.22705     12 -0.60114 0.10746 -0.79188
1324 1475 1115 129.102889211930 41.285163288270 -1.946592 0.19305     16 -0.60113 0.10746 -0.79190
1325 1481 1110 129.103305878600 41.285510510495 -2.430446 0.35607     55 -0.60110 0.10746 -0.79191
1326 1494 1111 129.104208656385 41.285441066050 -1.811823 0.44371    166 -0.60104 0.10746 -0.79196
1327 1494 1127 129.104208656385 41.284329954930 -1.889195 0.49326    134 -0.60102 0.10745 -0.79198
1328 1510 1127 129.105319767505 41.284329954930 -2.761760 0.43596    112 -0.60094 0.10745 -0.79204
1329 1494 1086 129.104208656385 41.287177177175 -2.896622 0.32070    238 -0.60110 0.10746 -0.79191
1330 1494 1100 129.104208656385 41.286204954945 -2.631209 0.34785    220 -0.60105 0.10746 -0.79195
1331 1510 1085 129.105319767505 41.287246621620 -2.311069 0.42055    198 -0.60103 0.10746 -0.79197
1332 1485 1160 129.103583656380 41.282038288245 -1.605677 0.47602   3444 -0.60102 0.10746 -0.79197
1333 1551 1160 129.108166989750 41.282038288245 -1.008018 0.36067   3534 -0.60070 0.10743 -0.79222
1334 1535 1120 129.107055878630 41.284816066045 -2.862916 0.45515    759 -0.60084 0.10744 -0.79211
1335 1569 1119 129.109416989760 41.284885510490 -1.804305 0.33352    807 -0.60070 0.10743 -0.79223
1336 1561 1101 129.108861434200 41.286135510500 -3.344415 0.45639     62 -0.60077 0.10744 -0.79217
1337 1331  865 129.092889211850 41.302524399520 -9.496834 0.27638     16 -0.60249 0.10760 -0.79084
1338 1331  869 129.092889211850 41.302246621740 -10.288656 0.19355     12 -0.60249 0.10760 -0.79084
1339 1335  869 129.093166989630 41.302246621740 -10.910959 0.09001     12 -0.60247 0.10760 -0.79086
1340 1335  865 129.093166989630 41.302524399520 -9.016150 0.19437     16 -0.60247 0.10760 -0.79085
1341 1341  881 129.093583656300 41.301413288400 -11.132673 0.48131     54 -0.60241 0.10760 -0.79090
1342 1349  881 129.094139211860 41.301413288400 -10.080090 0.29470     56 -0.60237 0.10759 -0.79094
1343 1345  870 129.093861434080 41.302177177295 -9.666745 0.45675    211 -0.60241 0.10760 -0.79090
1344 1323  899 129.092333656290 41.300163288390 -21.784225 0.33634     20 -0.60249 0.10760 -0.79084
1345 1327  903 129.092611434070 41.299885510610 -20.938671 0.16631     12 -0.60246 0.10760 -0.79086
1346 1327  899 129.092611434070 41.300163288390 -19.416874 0.16464     16 -0.60247 0.10760 -0.79085
1347 1331  892 129.092889211850 41.300649399505 -17.575493 0.44600     15 -0.60246 0.10760 -0.79087
1348 1331  896 129.092889211850 41.300371621725 -19.499588 0.17577     12 -0.60245 0.10760 -0.79087
1349 1335  896 129.093166989630 41.300371621725 -18.757549 0.34205     12 -0.60243 0.10760 -0.79089
1350 1335  892 129.093166989630 41.300649399505 -16.710028 0.32941     15 -0.60243 0.10760 -0.79088
1351 1348  911 129.094069767415 41.299329955050 -18.106392 0.49096     65 -0.60232 0.10759 -0.79097
1352 1341  901 129.093583656300 41.300024399500 -18.834557 0.41726     56 -0.60238 0.10759 -0.79092
1353 1358  894 129.094764211865 41.300510510615 -10.532001 0.36990     63 -0.60229 0.10759 -0.79099
1354 1366  894 129.095319767425 41.300510510615 -10.286072 0.22193     56 -0.60225 0.10758 -0.79103
1355 1374  894 129.095875322985 41.300510510615 -10.157038 0.27356     56 -0.60220 0.10758 -0.79106
1356 1382  894 129.096430878545 41.300510510615 -9.311757 0.24544     51 -0.60215 0.10757 -0.79110
1357 1370  877 129.095597545205 41.301691066180 -9.046295 0.39140    871 -0.60225 0.10758 -0.79103
1358 1330  952 129.092819767405 41.296482732805 -10.274162 0.71695      4 -0.60232 0.10758 -0.79097
1359 1330  954 129.092819767405 41.296343843915 -9.299000 0.29883      4 -0.60232 0.10758 -0.79097
1360 1332  954 129.092958656295 41.296343843915 -10.736565 0.79746      4 -0.60230 0.10758 -0.79098
1361 1332  952 129.092958656295 41.296482732805 -12.041824 0.56045      4 -0.60231 0.10758 -0.79098
1362 1331  957 129.092889211850 41.296135510580 -9.143469 0.46675     12 -0.60230 0.10758 -0.79099
1363 1335  957 129.093166989630 41.296135510580 -11.268093 0.09404     12 -0.60228 0.10758 -0.79101
1364 1335  953 129.093166989630 41.296413288360 -11.855842 0.19742     16 -0.60229 0.10758 -0.79100
1365 1357  928 129.094694767420 41.298149399485 -18.136345 0.32978     11 -0.60222 0.10758 -0.79105
1366 1362  938 129.095041989645 41.297454955035 -13.445410 0.38884     28 -0.60216 0.10757 -0.79110
1367 1378  938 129.096153100765 41.297454955035 -9.795790 0.48654     31 -0.60206 0.10756 -0.79117
1368 1413  926 129.098583656340 41.298288288375 -5.271936 0.46741     15 -0.60189 0.10755 -0.79130
1369 1417  930 129.098861434120 41.298010510595 -5.673615 0.24733     12 -0.60186 0.10754 -0.79133
1370 1417  926 129.098861434120 41.298288288375 -4.987689 0.37641     16 -0.60187 0.10754 -0.79132
1371 1424  921 129.099347545235 41.298635510600 -3.490136 0.43561     61 -0.60185 0.10754 -0.79133
1372 1445  939 129.100805878580 41.297385510590 -6.348659 0.67199      4 -0.60169 0.10753 -0.79146
1373 1445  941 129.100805878580 41.297246621700 -5.331572 0.69830      2 -0.60169 0.10753 -0.79146
1374 1447  941 129.100944767470 41.297246621700 -5.179895 0.86898      2 -0.60168 0.10753 -0.79147
1375 1447  939 129.100944767470 41.297385510590 -3.686265 0.51725      4 -0.60168 0.10753 -0.79146
1376 1446  943 129.100875323025 41.297107732810 -5.600005 0.28563     12 -0.60168 0.10753 -0.79147
1377 1450  943 129.101153100805 41.297107732810 -4.808850 0.32292     12 -0.60166 0.10752 -0.79148
1378 1450  940 129.101153100805 41.297316066145 -4.076103 0.30516     12 -0.60167 0.10753 -0.79148
1379 1403  877 129.097889211890 41.301691066180 -5.396113 0.28421    891 -0.60206 0.10756 -0.79117
1380 1391  908 129.097055878550 41.299538288385 -11.323661 0.37028     62 -0.60207 0.10756 -0.79117
1381 1407  908 129.098166989670 41.299538288385 -7.136899 0.38115     55 -0.60198 0.10756 -0.79123
1382 1411  897 129.098444767450 41.300302177280 -5.754666 0.31566    208 -0.60199 0.10756 -0.79123
1383 1428  897 129.099625323015 41.300302177280 -4.452373 0.25889    223 -0.60190 0.10755 -0.79130
1384 1428  911 129.099625323015 41.299329955050 -3.623226 0.49267    193 -0.60186 0.10755 -0.79132
1385 1444  911 129.100736434135 41.299329955050 -4.726382 0.47779    170 -0.60178 0.10754 -0.79139
1386 1444  896 129.100736434135 41.300371621725 -3.620688 0.22744    192 -0.60182 0.10754 -0.79136
1387 1436  877 129.100180878575 41.301691066180 -3.180038 0.15963    891 -0.60188 0.10755 -0.79131
1388 1324  992 129.092403100735 41.293704955005 -2.738178 0.20447      8 -0.60225 0.10757 -0.79103
1389 1361  992 129.094972545200 41.293704955005 -3.190448 0.37380     13 -0.60201 0.10755 -0.79121
1390 1331 1048 129.092889211850 41.289816066085 -4.796814 0.38368     12 -0.60205 0.10755 -0.79118
1391 1330 1050 129.092819767405 41.289677177195 -3.733474 0.80183      4 -0.60205 0.10755 -0.79118
1392 1330 1052 129.092819767405 41.289538288305 -4.024251 0.12651      2 -0.60205 0.10755 -0.79119
1393 1332 1052 129.092958656295 41.289538288305 -2.350898 0.58691      2 -0.60203 0.10755 -0.79119
1394 1332 1050 129.092958656295 41.289677177195 -3.606460 1.14360      4 -0.60204 0.10755 -0.79119
1395 1335 1051 129.093166989630 41.289607732750 -2.658644 0.22613     12 -0.60202 0.10755 -0.79121
1396 1335 1048 129.093166989630 41.289816066085 -4.068476 0.14653     12 -0.60203 0.10755 -0.79120
1397 1331 1045 129.092889211850 41.290024399420 -1.266027 0.30641     12 -0.60206 0.10755 -0.79117
1398 1335 1045 129.093166989630 41.290024399420 -0.845707 0.42527     12 -0.60204 0.10755 -0.79119
1399 1334 1040 129.093097545185 41.290371621645 -0.533085 0.28144      4 -0.60206 0.10755 -0.79118
1400 1334 1042 129.093097545185 41.290232732755 -3.180605 0.78220      4 -0.60205 0.10755 -0.79118
1401 1336 1042 129.093236434075 41.290232732755 -1.055952 0.79971      4 -0.60204 0.10755 -0.79119
1402 1336 1040 129.093236434075 41.290371621645 -0.140531 0.51446      4 -0.60204 0.10755 -0.79119
1403 1339 1048 129.093444767410 41.289816066085 -3.636280 0.22802     12 -0.60201 0.10754 -0.79122
1404 1339 1051 129.093444767410 41.289607732750 -3.219629 0.13771     12 -0.60200 0.10754 -0.79122
1405 1343 1048 129.093722545190 41.289816066085 -4.167568 0.31233     12 -0.60198 0.10754 -0.79123
1406 1347 1048 129.094000322970 41.289816066085 -5.140486 0.14723     12 -0.60196 0.10754 -0.79125
1407 1347 1051 129.094000322970 41.289607732750 -4.341473 0.34756     12 -0.60195 0.10754 -0.79126
1408 1351 1051 129.094278100750 41.289607732750 -3.782467 0.24467     12 -0.60193 0.10754 -0.79128
1409 1351 1048 129.094278100750 41.289816066085 -5.369818 0.11261     11 -0.60194 0.10754 -0.79127
1410 1339 1027 129.093444767410 41.291274399430 -5.063605 0.24550     15 -0.60206 0.10755 -0.79117
1411 1339 1031 129.093444767410 41.290996621650 -4.261854 0.11665     11 -0.60205 0.10755 -0.79118
1412 1343 1031 129.093722545190 41.290996621650 -4.737073 0.20360     12 -0.60203 0.10755 -0.79120
1413 1343 1027 129.093722545190 41.291274399430 -4.500734 0.22078     16 -0.60204 0.10755 -0.79119
1414 1338 1060 129.093375322965 41.288982732745 -16.827860 1.20901      4 -0.60198 0.10754 -0.79124
1415 1338 1062 129.093375322965 41.288843843855 -14.529642 0.28849      4 -0.60197 0.10754 -0.79124
1416 1340 1062 129.093514211855 41.288843843855 -14.238703 0.17129      4 -0.60196 0.10754 -0.79125
1417 1340 1060 129.093514211855 41.288982732745 -17.127258 1.54849      4 -0.60197 0.10754 -0.79125
1418 1339 1065 129.093444767410 41.288635510520 -15.678019 0.33099     12 -0.60196 0.10754 -0.79125
1419 1343 1065 129.093722545190 41.288635510520 -14.905472 0.06144     12 -0.60194 0.10754 -0.79127
1420 1343 1061 129.093722545190 41.288913288300 -16.104965 0.41478     16 -0.60195 0.10754 -0.79126
1421 1364 1071 129.095180878535 41.288218843850 -13.002295 0.48194     36 -0.60180 0.10752 -0.79138
1422 1404 1040 129.097958656335 41.290371621645 -1.388314 0.39885      4 -0.60165 0.10751 -0.79149
1423 1404 1042 129.097958656335 41.290232732755 -2.082376 0.86901      4 -0.60165 0.10751 -0.79149
1424 1406 1042 129.098097545225 41.290232732755 -0.704036 0.51732      4 -0.60164 0.10751 -0.79150
1425 1406 1040 129.098097545225 41.290371621645 -1.035278 0.75356      4 -0.60164 0.10751 -0.79150
1426 1404 1044 129.097958656335 41.290093843865 -1.942171 1.12185      4 -0.60164 0.10751 -0.79150
1427 1404 1046 129.097958656335 41.289954954975 -1.776188 0.44241      2 -0.60164 0.10751 -0.79150
1428 1406 1046 129.098097545225 41.289954954975 0.210248 0.90113      2 -0.60163 0.10751 -0.79151
1429 1406 1044 129.098097545225 41.290093843865 -0.406387 0.54432      4 -0.60164 0.10751 -0.79150
1430 1409 1045 129.098305878560 41.290024399420 -2.173396 0.38921     12 -0.60162 0.10751 -0.79151
1431 1408 1040 129.098236434115 41.290371621645 -1.155038 0.81408      4 -0.60163 0.10751 -0.79150
1432 1408 1042 129.098236434115 41.290232732755 -2.782355 0.39926      4 -0.60163 0.10751 -0.79151
1433 1410 1042 129.098375323005 41.290232732755 -2.669955 0.75523      4 -0.60162 0.10751 -0.79151
1434 1410 1040 129.098375323005 41.290371621645 -1.550234 0.87284      4 -0.60162 0.10751 -0.79151
1435 1405 1048 129.098028100780 41.289816066085 -1.769010 0.45722     12 -0.60163 0.10751 -0.79150
1436 1405 1051 129.098028100780 41.289607732750 -3.715560 0.38317     11 -0.60163 0.10751 -0.79151
1437 1409 1051 129.098305878560 41.289607732750 -4.198127 0.37546     11 -0.60161 0.10751 -0.79152
1438 1409 1048 129.098305878560 41.289816066085 -2.974881 0.28803     12 -0.60161 0.10751 -0.79152
1439 1413 1048 129.098583656340 41.289816066085 -4.939346 0.20441     12 -0.60160 0.10751 -0.79153
1440 1413 1051 129.098583656340 41.289607732750 -5.784864 0.40885     12 -0.60159 0.10751 -0.79154
1441 1417 1051 129.098861434120 41.289607732750 -5.824317 0.26546     11 -0.60157 0.10751 -0.79155
1442 1415 1043 129.098722545230 41.290163288310 -5.039905 0.35799     56 -0.60160 0.10751 -0.79153
1443 1421 1064 129.099139211900 41.288704954965 -0.220779 1.08639      6 -0.60152 0.10750 -0.79159
1444 1421 1066 129.099139211900 41.288566066075 -2.657881 1.08121      3 -0.60151 0.10750 -0.79160
1445 1423 1066 129.099278100790 41.288566066075 -2.972604 0.08914      2 -0.60150 0.10750 -0.79161
1446 1423 1064 129.099278100790 41.288704954965 -2.401826 0.21413      4 -0.60151 0.10750 -0.79160
1447 1425 1064 129.099416989680 41.288704954965 -2.503650 0.29066      4 -0.60150 0.10750 -0.79161
1448 1425 1066 129.099416989680 41.288566066075 -2.231383 0.12816      2 -0.60149 0.10750 -0.79161
1449 1427 1066 129.099555878570 41.288566066075 -3.154212 1.08316      2 -0.60148 0.10750 -0.79162
1450 1427 1064 129.099555878570 41.288704954965 -4.204560 0.95999      4 -0.60149 0.10750 -0.79161
1451 1425 1060 129.099416989680 41.288982732745 -3.305842 0.39383      4 -0.60151 0.10750 -0.79160
1452 1425 1062 129.099416989680 41.288843843855 -3.301308 0.43484      4 -0.60151 0.10750 -0.79160
1453 1427 1062 129.099555878570 41.288843843855 -4.717620 0.32869      4 -0.60150 0.10750 -0.79161
1454 1427 1060 129.099555878570 41.288982732745 -4.690922 0.24987      4 -0.60150 0.10750 -0.79161
1455 1424 1070 129.099347545235 41.288288288295 -3.674939 0.49652     63 -0.60149 0.10750 -0.79162
1456 1432 1076 129.099903100795 41.287871621625 -3.828878 0.39114     48 -0.60143 0.10749 -0.79166
1457 1444 1073 129.100736434135 41.288079954960 -4.132228 0.47954    199 -0.60138 0.10749 -0.79170
1458 1445 1059 129.100805878580 41.289052177190 -5.055622 0.37502    167 -0.60142 0.10749 -0.79167
1459 1428 1032 129.099625323015 41.290927177205 -2.552364 0.39814    222 -0.60156 0.10751 -0.79156
1460 1444 1046 129.100736434135 41.289954954975 -4.453565 0.40771    172 -0.60146 0.10750 -0.79163
1461 1444 1032 129.100736434135 41.290927177205 -1.616723 0.25627    224 -0.60150 0.10750 -0.79161
1462 1432 1002 129.099903100795 41.293010510555 3.770043 0.49672     51 -0.60161 0.10751 -0.79152
1463 1424 1022 129.099347545235 41.291621621655 1.287319 0.39808     54 -0.60160 0.10751 -0.79153
1464 1432 1022 129.099903100795 41.291621621655 1.133662 0.27804     45 -0.60157 0.10751 -0.79155
1465 1432 1016 129.099903100795 41.292038288325 3.456023 0.36059     55 -0.60158 0.10751 -0.79154
1466 1440 1016 129.100458656355 41.292038288325 3.045601 0.45098     54 -0.60155 0.10751 -0.79157
1467 1448 1022 129.101014211915 41.291621621655 0.245136 0.20529     48 -0.60150 0.10751 -0.79160
1468 1448 1016 129.101014211915 41.292038288325 1.205242 0.28713     56 -0.60152 0.10751 -0.79159
1469 1440 1002 129.100458656355 41.293010510555 2.093054 0.47972     56 -0.60158 0.10751 -0.79154
1470 1437 1006 129.100250323020 41.292732732775 3.070103 0.25055      4 -0.60158 0.10751 -0.79154
1471 1437 1008 129.100250323020 41.292593843885 3.119385 0.18308      4 -0.60158 0.10751 -0.79155
1472 1439 1008 129.100389211910 41.292593843885 2.729710 0.78781      4 -0.60157 0.10751 -0.79155
1473 1439 1006 129.100389211910 41.292732732775 2.552687 0.44028      4 -0.60158 0.10751 -0.79155
1474 1438 1011 129.100319767465 41.292385510550 3.143054 0.18779     12 -0.60157 0.10751 -0.79155
1475 1442 1011 129.100597545245 41.292385510550 3.507000 0.40154     12 -0.60155 0.10751 -0.79157
1476 1442 1007 129.100597545245 41.292663288330 2.981890 0.38913     16 -0.60156 0.10751 -0.79156
1477 1448 1009 129.101014211915 41.292524399440 0.766056 0.34668     53 -0.60153 0.10751 -0.79158
1478 1448 1002 129.101014211915 41.293010510555 0.039984 0.33664     56 -0.60155 0.10751 -0.79157
1479 1429  993 129.099694767460 41.293635510560 3.756948 0.22778      4 -0.60164 0.10752 -0.79150
1480 1429  995 129.099694767460 41.293496621670 4.152773 0.53014      2 -0.60164 0.10752 -0.79150
1481 1431  995 129.099833656350 41.293496621670 3.681182 0.46371      2 -0.60163 0.10752 -0.79151
1482 1431  993 129.099833656350 41.293635510560 2.765629 0.75768      4 -0.60163 0.10752 -0.79150
1483 1430  997 129.099764211905 41.293357732780 3.571359 0.37585     12 -0.60163 0.10752 -0.79151
1484 1434  997 129.100041989685 41.293357732780 1.519590 0.21355     12 -0.60161 0.10752 -0.79152
1485 1434  994 129.100041989685 41.293566066115 1.642220 0.23659     12 -0.60162 0.10752 -0.79151
1486 1438  987 129.100319767465 41.294052177230 0.474995 0.23291     16 -0.60162 0.10752 -0.79151
1487 1438  991 129.100319767465 41.293774399450 1.139802 0.22118     12 -0.60161 0.10752 -0.79152
1488 1442  991 129.100597545245 41.293774399450 0.418555 0.15141     12 -0.60160 0.10752 -0.79153
1489 1441  986 129.100528100800 41.294121621675 0.695076 0.18600      4 -0.60161 0.10752 -0.79152
1490 1441  988 129.100528100800 41.293982732785 0.753637 0.38215      4 -0.60160 0.10752 -0.79152
1491 1443  988 129.100666989690 41.293982732785 0.103257 0.23521      4 -0.60160 0.10752 -0.79153
1492 1443  986 129.100666989690 41.294121621675 0.500103 1.01901      4 -0.60160 0.10752 -0.79153
1493 1438  994 129.100319767465 41.293566066115 1.762916 0.17087     12 -0.60161 0.10752 -0.79152
1494 1442  997 129.100597545245 41.293357732780 1.312067 0.34941     12 -0.60158 0.10751 -0.79154
1495 1442  994 129.100597545245 41.293566066115 1.281793 0.14774     12 -0.60159 0.10751 -0.79154
1496 1448  995 129.101014211915 41.293496621670 -0.586570 0.20673     48 -0.60156 0.10751 -0.79156
1497 1448  989 129.101014211915 41.293913288340 -1.917096 0.28807     56 -0.60157 0.10751 -0.79155
1498 1465  975 129.102194767480 41.294885510570 -4.626488 0.38298     55 -0.60153 0.10751 -0.79159
1499 1461  992 129.101916989700 41.293704955005 -2.657533 0.36106    219 -0.60152 0.10751 -0.79159
1500 1473  995 129.102750323040 41.293496621670 -1.923062 0.26872     45 -0.60147 0.10751 -0.79163
1501 1481  995 129.103305878600 41.293496621670 -1.635546 0.47420     44 -0.60144 0.10751 -0.79166
1502 1477  978 129.103028100820 41.294677177235 -2.826396 0.47645    223 -0.60147 0.10751 -0.79163
1503 1461 1005 129.101916989700 41.292802177220 -1.383651 0.31426    238 -0.60149 0.10751 -0.79161
1504 1461 1019 129.101916989700 41.291829954990 -0.743825 0.21822    221 -0.60146 0.10750 -0.79164
1505 1477 1019 129.103028100820 41.291829954990 -2.909204 0.38869    141 -0.60139 0.10750 -0.79169
1506 1477 1005 129.103028100820 41.292802177220 -1.723315 0.47954    203 -0.60143 0.10751 -0.79166
1507 1494 1005 129.104208656385 41.292802177220 -2.212781 0.46936    181 -0.60137 0.10750 -0.79171
1508 1510 1019 129.105319767505 41.291829954990 -4.462049 0.46941    188 -0.60125 0.10749 -0.79180
1509 1510 1005 129.105319767505 41.292802177220 -3.323768 0.35298    165 -0.60129 0.10750 -0.79176
1510 1494  978 129.104208656385 41.294677177235 -2.035067 0.46072    204 -0.60140 0.10750 -0.79168
1511 1510  992 129.105319767505 41.293704955005 -2.325322 0.34545    208 -0.60131 0.10750 -0.79175
1512 1510  978 129.105319767505 41.294677177235 -1.999860 0.33104    208 -0.60132 0.10750 -0.79174
1513 1469 1039 129.102472545260 41.290441066090 -3.754755 0.37060    872 -0.60137 0.10749 -0.79170
