Number xind yind east north data err wgt Elos Nlos Ulos
 816 1189 1136 129.082750300660 41.283427154925 0.311458 0.12210     12 0.55522 0.10301 -0.82530
 817 1193 1136 129.083028078440 41.283427154925 -1.072694 0.11843     12 0.55524 0.10301 -0.82529
 818 1193 1132 129.083028078440 41.283704932705 -0.536264 0.07783     16 0.55525 0.10302 -0.82528
 819 1199 1134 129.083444745110 41.283566043815 0.012695 0.31320     54 0.55528 0.10302 -0.82526
 820 1199 1127 129.083444745110 41.284052154930 -0.072767 0.18931     56 0.55530 0.10302 -0.82524
 821 1195 1144 129.083166967330 41.282871599365 -1.382524 0.34847    205 0.55522 0.10301 -0.82530
 822 1211 1144 129.084278078450 41.282871599365 -0.674318 0.30785    161 0.55532 0.10302 -0.82523
 823 1229 1133 129.085528078460 41.283635488260 1.780026 0.30013     31 0.55546 0.10304 -0.82513
 824 1227 1144 129.085389189570 41.282871599365 -0.131042 0.35394    132 0.55542 0.10303 -0.82517
 825 1235 1163 129.085944745130 41.281552154910 -1.058042 0.35228    810 0.55542 0.10303 -0.82516
 826 1267 1163 129.088166967370 41.281552154910 -0.706830 0.16923    832 0.55562 0.10305 -0.82503
 827 1267 1137 129.088166967370 41.283357710480 -0.763208 0.47829    725 0.55568 0.10306 -0.82498
 828 1247 1093 129.086778078470 41.286413266060 -0.368988 0.49385     48 0.55568 0.10306 -0.82499
 829 1243 1075 129.086500300690 41.287663266070 3.415562 0.29848     52 0.55571 0.10307 -0.82496
 830 1221 1112 129.084972522900 41.285093821605 -0.040763 0.16597     16 0.55548 0.10304 -0.82512
 831 1221 1116 129.084972522900 41.284816043825 -0.015133 0.09781     12 0.55547 0.10304 -0.82513
 832 1225 1116 129.085250300680 41.284816043825 0.589583 0.08353     12 0.55549 0.10304 -0.82512
 833 1223 1120 129.085111411790 41.284538266045 1.055512 0.28110     47 0.55546 0.10304 -0.82513
 834 1244 1111 129.086569745135 41.285163266050 -2.744165 2.89011      4 0.55561 0.10306 -0.82503
 835 1244 1113 129.086569745135 41.285024377160 -4.404844 3.70047      4 0.55560 0.10305 -0.82504
 836 1246 1113 129.086708634025 41.285024377160 -9.329703 0.69081      4 0.55561 0.10306 -0.82503
 837 1246 1111 129.086708634025 41.285163266050 -7.692436 0.56139      4 0.55562 0.10306 -0.82503
 838 1244 1115 129.086569745135 41.284885488270 -4.627967 3.24294      4 0.55560 0.10305 -0.82504
 839 1244 1117 129.086569745135 41.284746599380 -3.182465 1.92891      2 0.55559 0.10305 -0.82504
 840 1246 1117 129.086708634025 41.284746599380 -6.199232 0.18449      2 0.55560 0.10305 -0.82504
 841 1246 1115 129.086708634025 41.284885488270 -9.043811 0.84120      4 0.55561 0.10306 -0.82503
 842 1249 1116 129.086916967360 41.284816043825 -5.284805 0.36943     12 0.55562 0.10306 -0.82502
 843 1249 1112 129.086916967360 41.285093821605 -5.429328 0.30114     16 0.55563 0.10306 -0.82502
 844 1245 1098 129.086639189580 41.286066043835 -1.254212 0.23409     16 0.55565 0.10306 -0.82500
 845 1245 1102 129.086639189580 41.285788266055 0.039347 0.10793     12 0.55564 0.10306 -0.82501
 846 1249 1102 129.086916967360 41.285788266055 0.165783 0.11579     12 0.55566 0.10306 -0.82500
 847 1249 1098 129.086916967360 41.286066043835 -0.223311 0.22334     16 0.55567 0.10306 -0.82499
 848 1255 1114 129.087333634030 41.284954932715 -5.001649 0.44853     56 0.55566 0.10306 -0.82500
 849 1261 1112 129.087750300700 41.285093821605 -4.900853 0.07442     16 0.55570 0.10306 -0.82497
 850 1261 1116 129.087750300700 41.284816043825 -3.436959 0.09733     12 0.55569 0.10306 -0.82498
 851 1265 1116 129.088028078480 41.284816043825 -1.310248 0.08198     12 0.55571 0.10307 -0.82496
 852 1265 1112 129.088028078480 41.285093821605 -4.882061 0.19462     16 0.55572 0.10307 -0.82495
 853 1273 1114 129.088583634040 41.284954932715 -3.233675 0.40622     42 0.55576 0.10307 -0.82493
 854 1259 1072 129.087611411810 41.287871599405 3.545436 0.27462     34 0.55580 0.10308 -0.82490
 855 1255 1093 129.087333634030 41.286413266060 -0.050353 0.21899     45 0.55572 0.10307 -0.82496
 856 1293 1092 129.089972522940 41.286482710505 0.452988 0.47881     12 0.55592 0.10309 -0.82482
 857 1293 1095 129.089972522940 41.286274377170 0.794416 0.47165     12 0.55591 0.10309 -0.82482
 858 1297 1095 129.090250300720 41.286274377170 0.579253 0.04153     12 0.55593 0.10309 -0.82481
 859 1297 1092 129.090250300720 41.286482710505 1.647338 0.08207     12 0.55594 0.10309 -0.82480
 860 1295 1087 129.090111411830 41.286829932730 -0.573391 0.44679     56 0.55595 0.10309 -0.82480
 861 1307 1090 129.090944745170 41.286621599395 2.454614 0.27935    208 0.55600 0.10310 -0.82476
 862 1303 1080 129.090666967390 41.287316043845 3.119171 0.36924     56 0.55601 0.10310 -0.82476
 863 1311 1080 129.091222522950 41.287316043845 2.995023 0.24400     55 0.55605 0.10310 -0.82473
 864 1295 1107 129.090111411830 41.285441043830 -1.000926 0.41731     56 0.55590 0.10308 -0.82484
 865 1293 1098 129.089972522940 41.286066043835 -0.132185 0.22917     16 0.55590 0.10309 -0.82483
 866 1297 1102 129.090250300720 41.285788266055 -0.039019 0.36180     12 0.55591 0.10309 -0.82482
 867 1297 1098 129.090250300720 41.286066043835 -0.051688 0.37426     16 0.55593 0.10309 -0.82482
 868 1287 1120 129.089555856270 41.284538266045 -0.577281 0.16921     47 0.55583 0.10308 -0.82488
 869 1295 1120 129.090111411830 41.284538266045 -0.032670 0.05164     48 0.55588 0.10308 -0.82485
 870 1295 1114 129.090111411830 41.284954932715 -0.736387 0.28815     56 0.55588 0.10308 -0.82484
 871 1307 1117 129.090944745170 41.284746599380 0.735610 0.25573    208 0.55595 0.10309 -0.82480
 872 1307 1103 129.090944745170 41.285718821610 2.134715 0.40373    224 0.55597 0.10309 -0.82478
 873 1323 1103 129.092055856290 41.285718821610 2.698854 0.37077    224 0.55606 0.10310 -0.82472
 874 1323 1117 129.092055856290 41.284746599380 0.807456 0.16334    208 0.55604 0.10310 -0.82474
 875 1339 1117 129.093166967410 41.284746599380 0.374889 0.16601    208 0.55613 0.10311 -0.82467
 876 1335 1100 129.092889189630 41.285927154945 3.005220 0.15608     56 0.55614 0.10311 -0.82467
 877 1335 1107 129.092889189630 41.285441043830 2.017377 0.03328     56 0.55613 0.10311 -0.82468
 878 1343 1107 129.093444745190 41.285441043830 1.616812 0.06034     56 0.55617 0.10311 -0.82465
 879 1343 1100 129.093444745190 41.285927154945 3.226361 0.17018     56 0.55619 0.10312 -0.82464
 880 1323 1076 129.092055856290 41.287593821625 3.637203 0.38153    121 0.55613 0.10311 -0.82467
 881 1319 1087 129.091778078510 41.286829932730 2.573859 0.32785     56 0.55608 0.10311 -0.82471
 882 1319 1093 129.091778078510 41.286413266060 3.249723 0.22034     48 0.55606 0.10310 -0.82472
 883 1325 1085 129.092194745180 41.286968821620 2.873290 0.35812     16 0.55612 0.10311 -0.82468
 884 1325 1089 129.092194745180 41.286691043840 7.725216 0.24737     12 0.55611 0.10311 -0.82469
 885 1329 1089 129.092472522960 41.286691043840 7.905946 0.11114     12 0.55613 0.10311 -0.82467
 886 1329 1085 129.092472522960 41.286968821620 3.889213 0.22100     16 0.55614 0.10311 -0.82466
 887 1343 1093 129.093444745190 41.286413266060 3.499933 0.22032     45 0.55620 0.10312 -0.82462
 888 1315 1150 129.091500300730 41.282454932695 -0.465967 0.35014   3392 0.55594 0.10309 -0.82480
 889 1363 1137 129.094833634090 41.283357710480 -0.088148 0.40783    821 0.55623 0.10312 -0.82460
 890 1363 1163 129.094833634090 41.281552154910 -0.782104 0.32433    731 0.55617 0.10311 -0.82464
 891 1387 1157 129.096500300770 41.281968821580 -0.361056 0.34389    164 0.55633 0.10313 -0.82454
 892 1387 1170 129.096500300770 41.281066043795 -0.087014 0.44566    158 0.55629 0.10312 -0.82457
 893 1405 1170 129.097750300780 41.281066043795 -0.092376 0.42251    134 0.55639 0.10313 -0.82449
 894 1403 1157 129.097611411890 41.281968821580 -0.014884 0.40032    197 0.55642 0.10314 -0.82448
 895 1383 1134 129.096222522990 41.283566043815 0.213647 0.19805     56 0.55635 0.10313 -0.82452
 896 1387 1144 129.096500300770 41.282871599365 -0.100688 0.32136    208 0.55636 0.10313 -0.82452
 897 1403 1144 129.097611411890 41.282871599365 0.221314 0.41379    190 0.55645 0.10314 -0.82446
 898 1399 1134 129.097333634110 41.283566043815 0.527662 0.30669     56 0.55644 0.10314 -0.82446
 899 1407 1134 129.097889189670 41.283566043815 0.316400 0.30383     56 0.55649 0.10315 -0.82443
 900 1407 1127 129.097889189670 41.284052154930 0.973586 0.45916     56 0.55651 0.10315 -0.82442
 901 1355 1081 129.094278078530 41.287246599400 2.589377 0.30557     15 0.55630 0.10313 -0.82455
 902 1355 1090 129.094278078530 41.286621599395 3.923194 0.47115    198 0.55628 0.10313 -0.82457
 903 1371 1090 129.095389189650 41.286621599395 3.782587 0.40974    140 0.55637 0.10314 -0.82451
 904 1355 1103 129.094278078530 41.285718821610 2.128130 0.35544    224 0.55625 0.10312 -0.82459
 905 1355 1117 129.094278078530 41.284746599380 0.342097 0.39860    208 0.55622 0.10312 -0.82461
 906 1367 1114 129.095111411870 41.284954932715 0.546357 0.39287     56 0.55630 0.10313 -0.82456
 907 1367 1120 129.095111411870 41.284538266045 0.087069 0.19648     48 0.55629 0.10313 -0.82457
 908 1375 1120 129.095666967430 41.284538266045 0.235080 0.24285     48 0.55633 0.10313 -0.82453
 909 1375 1114 129.095666967430 41.284954932715 1.800356 0.28731     56 0.55634 0.10313 -0.82453
 910 1371 1103 129.095389189650 41.285718821610 2.913802 0.46780    189 0.55634 0.10313 -0.82453
 911 1387 1103 129.096500300770 41.285718821610 3.185818 0.48562    164 0.55643 0.10314 -0.82446
 912 1387 1117 129.096500300770 41.284746599380 2.559669 0.49994    177 0.55641 0.10314 -0.82448
 913 1387 1076 129.096500300770 41.287593821625 -1.768675 0.27653    114 0.55650 0.10315 -0.82442
 914 1383 1093 129.096222522990 41.286413266060 3.667613 0.22807     45 0.55644 0.10314 -0.82446
 915 1391 1093 129.096778078550 41.286413266060 2.911528 0.34709     48 0.55648 0.10315 -0.82443
 916 1407 1093 129.097889189670 41.286413266060 -1.606996 0.15297     48 0.55658 0.10316 -0.82437
 917 1407 1087 129.097889189670 41.286829932730 -1.433669 0.10722     56 0.55659 0.10316 -0.82436
 918 1403 1076 129.097611411890 41.287593821625 -1.485310 0.26122    224 0.55659 0.10316 -0.82436
 919 1347 1229 129.093722522970 41.276968821540 -0.697484 0.46636  12655 0.55591 0.10308 -0.82483
 920 1475 1229 129.102611411930 41.276968821540 -0.593831 0.37500  13430 0.55676 0.10317 -0.82424
 921 1475 1123 129.102611411930 41.284329932710 -1.343040 0.40876  13441 0.55693 0.10319 -0.82412
 922 1287  859 129.089555856270 41.302663266190 11.976825 0.36559     51 0.55653 0.10318 -0.82440
 923 1303  873 129.090666967390 41.301691043960 18.381910 0.31418     21 0.55659 0.10318 -0.82436
 924 1287  887 129.089555856270 41.300718821730 17.249401 0.44902     40 0.55648 0.10317 -0.82443
 925 1327  893 129.092333634070 41.300302155060 11.050336 0.25979     55 0.55668 0.10319 -0.82429
 926 1327  886 129.092333634070 41.300788266175 8.794227 0.28091     56 0.55669 0.10319 -0.82428
 927 1317  898 129.091639189620 41.299954932835 13.776117 0.27843     16 0.55662 0.10319 -0.82433
 928 1316  901 129.091569745175 41.299746599500 12.478106 1.14060      4 0.55661 0.10318 -0.82434
 929 1316  903 129.091569745175 41.299607710610 10.439542 1.48366      2 0.55660 0.10318 -0.82434
 930 1318  903 129.091708634065 41.299607710610 13.489861 0.18316      2 0.55662 0.10318 -0.82434
 931 1318  901 129.091708634065 41.299746599500 14.164105 0.18363      4 0.55662 0.10319 -0.82433
 932 1321  902 129.091916967400 41.299677155055 10.717260 0.44557     12 0.55663 0.10319 -0.82432
 933 1321  898 129.091916967400 41.299954932835 12.137859 0.14684     16 0.55664 0.10319 -0.82432
 934 1327  900 129.092333634070 41.299816043945 11.484135 0.26722     56 0.55667 0.10319 -0.82430
 935 1333  902 129.092750300740 41.299677155055 9.275332 0.14891     12 0.55670 0.10319 -0.82428
 936 1337  902 129.093028078520 41.299677155055 9.047157 0.11114     12 0.55672 0.10319 -0.82427
 937 1337  898 129.093028078520 41.299954932835 8.968556 0.10103     15 0.55673 0.10320 -0.82426
 938 1343  900 129.093444745190 41.299816043945 7.871570 0.37730     56 0.55675 0.10320 -0.82424
 939 1339  889 129.093166967410 41.300579932840 7.248477 0.37300    186 0.55675 0.10320 -0.82424
 940 1319  859 129.091778078510 41.302663266190 11.269110 0.23540     56 0.55670 0.10319 -0.82428
 941 1327  866 129.092333634070 41.302177155075 9.866985 0.32228     56 0.55673 0.10320 -0.82426
 942 1327  859 129.092333634070 41.302663266190 10.932871 0.48068     56 0.55674 0.10320 -0.82425
 943 1322  878 129.091986411845 41.301343821735 8.106257 0.48940     89 0.55668 0.10319 -0.82429
 944 1339  876 129.093166967410 41.301482710625 6.601604 0.26079    208 0.55677 0.10320 -0.82423
 945 1335  859 129.092889189630 41.302663266190 8.995363 0.29153     53 0.55678 0.10320 -0.82422
 946 1335  866 129.092889189630 41.302177155075 8.021894 0.16545     56 0.55677 0.10320 -0.82423
 947 1343  866 129.093444745190 41.302177155075 6.422557 0.11369     56 0.55681 0.10321 -0.82420
 948 1343  859 129.093444745190 41.302663266190 6.727976 0.26003     54 0.55682 0.10321 -0.82419
 949 1293  922 129.089972522940 41.298288266155 11.747653 0.11963     12 0.55644 0.10317 -0.82446
 950 1297  922 129.090250300720 41.298288266155 10.249807 0.10460     12 0.55646 0.10317 -0.82445
 951 1297  918 129.090250300720 41.298566043935 11.077224 0.13797     15 0.55647 0.10317 -0.82444
 952 1295  927 129.090111411830 41.297941043930 11.570234 0.44821     51 0.55643 0.10316 -0.82446
 953 1301  918 129.090528078500 41.298566043935 9.862831 0.13769     16 0.55649 0.10317 -0.82443
 954 1301  922 129.090528078500 41.298288266155 9.190174 0.11950     11 0.55648 0.10317 -0.82443
 955 1305  918 129.090805856280 41.298566043935 7.760200 0.14296     16 0.55651 0.10317 -0.82441
 956 1311  920 129.091222522950 41.298427155045 8.410967 0.25539     56 0.55653 0.10317 -0.82439
 957 1309  915 129.091083634060 41.298774377270 7.390462 0.16014     12 0.55654 0.10318 -0.82439
 958 1313  915 129.091361411840 41.298774377270 7.566966 0.08739     12 0.55656 0.10318 -0.82438
 959 1313  911 129.091361411840 41.299052155050 5.559050 0.24364     16 0.55657 0.10318 -0.82437
 960 1292  957 129.089903078495 41.295857710580 9.099294 0.35269     58 0.55634 0.10315 -0.82453
 961 1342  957 129.093375300745 41.295857710580 4.849321 0.42592     12 0.55658 0.10317 -0.82436
 962 1319  913 129.091778078510 41.298913266160 6.811728 0.23920     56 0.55659 0.10318 -0.82435
 963 1319  920 129.091778078510 41.298427155045 10.174788 0.41137     56 0.55657 0.10318 -0.82437
 964 1325  918 129.092194745180 41.298566043935 9.570706 0.09563     16 0.55661 0.10318 -0.82434
 965 1325  922 129.092194745180 41.298288266155 10.244485 0.31261     12 0.55660 0.10318 -0.82435
 966 1329  922 129.092472522960 41.298288266155 10.522036 0.08572     12 0.55662 0.10318 -0.82434
 967 1329  918 129.092472522960 41.298566043935 10.666790 0.04401     16 0.55663 0.10318 -0.82433
 968 1335  927 129.092889189630 41.297941043930 11.104418 0.30519     54 0.55664 0.10318 -0.82432
 969 1363  912 129.094833634090 41.298982710605 9.470343 0.48889      3 0.55682 0.10320 -0.82419
 970 1359  957 129.094555856310 41.295857710580 7.440474 0.44028     14 0.55666 0.10318 -0.82431
 971 1365  961 129.094972522980 41.295579932800 8.538894 0.22773     12 0.55668 0.10318 -0.82429
 972 1369  961 129.095250300760 41.295579932800 3.456948 0.32099     12 0.55670 0.10318 -0.82428
 973 1369  958 129.095250300760 41.295788266135 4.937343 0.28170     12 0.55671 0.10318 -0.82427
 974 1395  962 129.097055856330 41.295510488355 -0.360114 0.00000      1 0.55682 0.10319 -0.82420
 975 1399  940 129.097333634110 41.297038266145 -1.365849 0.32779     56 0.55691 0.10321 -0.82413
 976 1407  946 129.097889189670 41.296621599475 0.142634 0.10678     48 0.55694 0.10321 -0.82412
 977 1407  940 129.097889189670 41.297038266145 -0.550508 0.16472     56 0.55696 0.10321 -0.82410
 978 1395  923 129.097055856330 41.298218821710 1.734453 0.49582    859 0.55695 0.10321 -0.82411
 979 1379  882 129.095944745210 41.301066043955 4.048627 0.35215   3419 0.55698 0.10322 -0.82409
 980 1307  968 129.090944745170 41.295093821685 6.889906 0.24009     49 0.55638 0.10315 -0.82450
 981 1291  996 129.089833634050 41.293149377225 -0.825019 0.29701     67 0.55621 0.10313 -0.82461
 982 1305 1007 129.090805856280 41.292385488330 6.809236 0.24055     21 0.55625 0.10313 -0.82459
 983 1307  996 129.090944745170 41.293149377225 1.077656 0.47417    100 0.55630 0.10314 -0.82456
 984 1339 1004 129.093166967410 41.292593821665 2.354461 0.08327      4 0.55643 0.10315 -0.82447
 985 1340  996 129.093236411855 41.293149377225 3.583032 0.36920     41 0.55646 0.10316 -0.82445
 986 1334  983 129.092819745185 41.294052155010 -5.215215 0.46455     19 0.55647 0.10316 -0.82444
 987 1345  971 129.093583634080 41.294885488350 3.648184 0.36947     11 0.55655 0.10317 -0.82438
 988 1286 1023 129.089486411825 41.291274377210 -0.142369 0.19516     12 0.55610 0.10312 -0.82469
 989 1285 1039 129.089416967380 41.290163266090 -2.308983 0.27623     12 0.55604 0.10311 -0.82474
 990 1285 1042 129.089416967380 41.289954932755 -1.579985 0.10983     12 0.55603 0.10311 -0.82474
 991 1289 1042 129.089694745160 41.289954932755 -1.240717 0.15740     12 0.55605 0.10311 -0.82473
 992 1289 1039 129.089694745160 41.290163266090 -0.973968 0.09216     12 0.55606 0.10311 -0.82472
 993 1295 1040 129.090111411830 41.290093821645 0.918045 0.14668     48 0.55609 0.10311 -0.82470
 994 1307 1037 129.090944745170 41.290302154980 3.107036 0.28209    102 0.55616 0.10312 -0.82465
 995 1307 1023 129.090944745170 41.291274377210 6.320958 0.18329     38 0.55621 0.10313 -0.82462
 996 1295 1047 129.090111411830 41.289607710530 1.206426 0.39003     56 0.55606 0.10311 -0.82472
 997 1308 1048 129.091014189615 41.289538266085 3.138485 0.33774     90 0.55613 0.10312 -0.82467
 998 1319 1048 129.091778078510 41.289538266085 3.152234 0.32250     25 0.55619 0.10312 -0.82463
 999 1327 1025 129.092333634070 41.291135488320 6.219857 0.29794      2 0.55631 0.10314 -0.82455
1000 1322 1037 129.091986411845 41.290302154980 3.748002 0.32640      6 0.55624 0.10313 -0.82460
1001 1344 1040 129.093514189635 41.290093821645 7.172853 0.33490     25 0.55635 0.10314 -0.82452
1002 1353 1022 129.094139189640 41.291343821655 4.275788 0.36012     31 0.55645 0.10315 -0.82445
1003 1359 1060 129.094555856310 41.288704932745 1.617890 0.45991     54 0.55638 0.10314 -0.82450
1004 1367 1060 129.095111411870 41.288704932745 0.029005 0.38278     56 0.55643 0.10314 -0.82447
1005 1375 1066 129.095666967430 41.288288266075 -0.948902 0.17415     48 0.55646 0.10315 -0.82445
1006 1375 1060 129.095666967430 41.288704932745 -0.914483 0.18279     56 0.55647 0.10315 -0.82444
1007 1373 1052 129.095528078540 41.289260488305 -1.395400 0.33609     86 0.55648 0.10315 -0.82443
1008 1395 1056 129.097055856330 41.288982710525 -1.235517 0.21073    825 0.55659 0.10316 -0.82435
1009 1395 1030 129.097055856330 41.290788266095 -1.661703 0.46400    712 0.55665 0.10317 -0.82432
1010 1355  981 129.094278078530 41.294191043900 1.608228 0.00000      1 0.55657 0.10317 -0.82437
1011 1365  964 129.094972522980 41.295371599465 6.278125 0.36607     16 0.55667 0.10318 -0.82430
1012 1369  968 129.095250300760 41.295093821685 3.096072 0.25590     12 0.55668 0.10318 -0.82429
1013 1369  964 129.095250300760 41.295371599465 3.160158 0.20868     16 0.55669 0.10318 -0.82429
1014 1372  963 129.095458634095 41.295441043910 3.397016 0.16728      4 0.55671 0.10318 -0.82427
1015 1372  965 129.095458634095 41.295302155020 4.391221 0.78432      4 0.55670 0.10318 -0.82428
1016 1374  965 129.095597522985 41.295302155020 3.578678 1.69880      4 0.55671 0.10318 -0.82427
1017 1374  963 129.095597522985 41.295441043910 2.836810 0.41391      4 0.55672 0.10318 -0.82427
1018 1376  967 129.095736411875 41.295163266130 -6.883737 1.01069      4 0.55672 0.10318 -0.82427
1019 1376  969 129.095736411875 41.295024377240 -6.109248 0.40122      2 0.55671 0.10318 -0.82427
1020 1378  969 129.095875300765 41.295024377240 -6.268070 0.25963      2 0.55672 0.10318 -0.82427
1021 1378  967 129.095875300765 41.295163266130 -7.506476 0.50017      4 0.55673 0.10318 -0.82426
1022 1376  963 129.095736411875 41.295441043910 1.048390 1.38078      4 0.55673 0.10319 -0.82426
1023 1376  965 129.095736411875 41.295302155020 -4.637293 2.10124      4 0.55672 0.10318 -0.82427
1024 1378  965 129.095875300765 41.295302155020 -7.351765 0.58920      4 0.55673 0.10319 -0.82426
1025 1360 1008 129.094625300755 41.292316043885 -0.909476 0.25349     19 0.55652 0.10316 -0.82440
1026 1395 1013 129.097055856330 41.291968821660 -2.360297 0.31768      6 0.55668 0.10317 -0.82429
1027 1403 1010 129.097611411890 41.292177154995 -2.256648 0.31817    208 0.55673 0.10318 -0.82426
1028 1405  996 129.097750300780 41.293149377225 -2.886570 0.39138    173 0.55678 0.10319 -0.82423
1029 1403  969 129.097611411890 41.295024377240 -1.660873 0.32611    145 0.55684 0.10319 -0.82418
1030 1475 1016 129.102611411930 41.291760488325 -0.450087 0.40736  13601 0.55724 0.10324 -0.82391
1031 1475  909 129.102611411930 41.299191043940 1.087261 0.48235  13563 0.55749 0.10327 -0.82374
1032 1155 1389 129.080389189530 41.265857710340 -0.969661 0.40599  54690 0.55474 0.10297 -0.82562
1033 1148 1568 129.079903078415 41.253427154685 -1.082415 0.41627  17635 0.55440 0.10292 -0.82586
1034 1315 1523 129.091500300730 41.256552154710 -1.751940 0.45342   2734 0.55526 0.10300 -0.82527
1035 1379 1523 129.095944745210 41.256552154710 -1.499600 0.48668   2304 0.55557 0.10303 -0.82506
1036 1427 1510 129.099278078570 41.257454932495 -2.504852 0.41629    834 0.55584 0.10306 -0.82487
1037 1427 1529 129.099278078570 41.256135488040 -2.294594 0.38295    189 0.55582 0.10305 -0.82489
1038 1459 1525 129.101500300810 41.256413265820 -2.420887 0.31940     49 0.55600 0.10307 -0.82476
1039 1451 1503 129.100944745250 41.257941043610 -1.670699 0.24640    216 0.55599 0.10307 -0.82477
1040 1450 1518 129.100875300805 41.256899376935 -2.593181 0.35072    155 0.55596 0.10307 -0.82479
1041 1463 1514 129.101778078590 41.257177154715 -0.516644 0.23644     56 0.55605 0.10308 -0.82473
1042 1463 1520 129.101778078590 41.256760488045 -0.650121 0.33895     48 0.55604 0.10308 -0.82474
1043 1471 1520 129.102333634150 41.256760488045 -2.023125 0.16724     46 0.55608 0.10308 -0.82471
1044 1471 1514 129.102333634150 41.257177154715 -0.942743 0.17385     56 0.55609 0.10308 -0.82470
1045 1467 1503 129.102055856370 41.257941043610 -0.637802 0.26747    224 0.55609 0.10308 -0.82470
1046 1491 1510 129.103722523050 41.257454932495 -1.441657 0.42929    712 0.55622 0.10310 -0.82462
1047 1511 1500 129.105111411950 41.258149376945 -1.182145 0.14487     55 0.55636 0.10311 -0.82452
1048 1515 1517 129.105389189730 41.256968821380 -1.673772 0.29085    109 0.55635 0.10311 -0.82453
1049 1299 1296 129.090389189610 41.272316043725 0.132934 0.37328    832 0.55555 0.10304 -0.82507
1050 1299 1323 129.090389189610 41.270441043710 -1.401657 0.40915    846 0.55552 0.10304 -0.82509
1051 1331 1323 129.092611411850 41.270441043710 -1.796677 0.31263    831 0.55567 0.10305 -0.82499
1052 1333 1296 129.092750300740 41.272316043725 -1.214226 0.31634    832 0.55572 0.10306 -0.82495
1053 1315 1363 129.091500300730 41.267663265910 -1.859629 0.29879   3392 0.55553 0.10304 -0.82509
1054 1379 1363 129.095944745210 41.267663265910 -2.002134 0.48712   3392 0.55583 0.10306 -0.82488
1055 1379 1309 129.095944745210 41.271413265940 -0.915240 0.33322   3410 0.55593 0.10307 -0.82481
1056 1315 1416 129.091500300730 41.263982710325 -2.589846 0.25701   3237 0.55544 0.10302 -0.82515
1057 1315 1470 129.091500300730 41.260232710295 -2.335159 0.48486   3071 0.55535 0.10301 -0.82521
1058 1379 1470 129.095944745210 41.260232710295 -2.070094 0.44525   3186 0.55564 0.10304 -0.82502
1059 1363 1403 129.094833634090 41.264885488110 -2.467123 0.27673    785 0.55568 0.10305 -0.82498
1060 1363 1427 129.094833634090 41.263218821430 -2.221525 0.34920    632 0.55564 0.10304 -0.82501
1061 1395 1430 129.097055856330 41.263010488095 -1.227666 0.49384    736 0.55578 0.10305 -0.82492
1062 1395 1403 129.097055856330 41.264885488110 -1.778865 0.42347    840 0.55583 0.10306 -0.82488
1063 1427 1403 129.099278078570 41.264885488110 0.166849 0.47258    864 0.55603 0.10308 -0.82475
1064 1427 1430 129.099278078570 41.263010488095 -0.384650 0.43900    864 0.55597 0.10307 -0.82479
1065 1459 1430 129.101500300810 41.263010488095 -1.080699 0.29488    820 0.55617 0.10309 -0.82465
1066 1459 1403 129.101500300810 41.264885488110 0.096352 0.44092    859 0.55623 0.10310 -0.82460
1067 1443 1470 129.100389189690 41.260232710295 -1.260736 0.37879   3337 0.55600 0.10307 -0.82477
1068 1484 1451 129.103236411935 41.261552154750 -2.838231 0.48838    124 0.55629 0.10311 -0.82457
1069 1483 1464 129.103166967490 41.260649376965 -1.654277 0.35674    207 0.55626 0.10310 -0.82459
1070 1499 1464 129.104278078610 41.260649376965 -1.663965 0.17416    118 0.55636 0.10311 -0.82452
1071 1495 1454 129.104000300830 41.261343821415 -2.464962 0.32767     52 0.55635 0.10311 -0.82452
1072 1483 1477 129.103166967490 41.259746599180 -1.259946 0.25343    208 0.55623 0.10310 -0.82461
1073 1483 1490 129.103166967490 41.258843821395 -1.160021 0.25818    208 0.55621 0.10310 -0.82462
1074 1499 1490 129.104278078610 41.258843821395 -2.041978 0.41958    208 0.55631 0.10311 -0.82456
1075 1499 1477 129.104278078610 41.259746599180 -2.217231 0.34032    208 0.55633 0.10311 -0.82454
1076 1513 1478 129.105250300840 41.259677154735 -2.373610 0.38779     96 0.55642 0.10312 -0.82448
1077 1515 1490 129.105389189730 41.258843821395 -2.401640 0.47216    132 0.55641 0.10312 -0.82449
1078 1523 1457 129.105944745290 41.261135488080 -0.703685 0.47156    812 0.55651 0.10313 -0.82441
1079 1483 1396 129.103166967490 41.265371599225 -2.093483 0.46335    216 0.55641 0.10312 -0.82448
1080 1479 1407 129.102889189710 41.264607710330 -1.682170 0.29069     55 0.55635 0.10312 -0.82452
1081 1485 1405 129.103305856380 41.264746599220 -2.449927 0.09329     16 0.55640 0.10312 -0.82449
1082 1489 1409 129.103583634160 41.264468821440 -1.699645 0.33335     12 0.55641 0.10312 -0.82448
1083 1489 1405 129.103583634160 41.264746599220 -2.193640 0.21202     15 0.55642 0.10312 -0.82448
1084 1487 1427 129.103444745270 41.263218821430 -3.087663 0.35817     55 0.55636 0.10312 -0.82452
1085 1483 1437 129.103166967490 41.262524376980 -2.502256 0.34690    180 0.55631 0.10311 -0.82455
1086 1501 1439 129.104416967500 41.262385488090 -1.210949 0.18943     12 0.55643 0.10312 -0.82447
1087 1501 1442 129.104416967500 41.262177154755 -1.954643 0.15936     12 0.55642 0.10312 -0.82448
